id,date,temperature_celsius
3961,2020-01-13,-25.53
3962,2020-02-14,-9.34
3963,2020-03-15,-15.6
3964,2020-04-16,46.66
3965,2020-05-17,17.95
3966,2020-06-18,15.09
3967,2020-07-19,-28.51
3968,2020-08-20,27.56
3969,2020-09-21,22.94
3970,2020-10-22,-7.32
3971,2020-11-23,-23.14
3972,2020-12-24,5.94
3973,2020-01-25,49.42
3974,2020-02-26,39.38
3975,2020-03-27,-16.35
3976,2020-04-28,36.43
3977,2020-05-01,18.07
3978,2020-06-02,33.57
3979,2020-07-03,35.64
3980,2020-08-04,-15.45
3981,2020-09-05,22.77
3982,2020-10-06,-8.84
3983,2020-11-07,27.93
3984,2020-12-08,-2.59
3985,2020-01-09,6.28
3986,2020-02-10,17.25
3987,2020-03-11,-11.61
3988,2020-04-12,0.84
3989,2020-05-13,-21.31
3990,2020-06-14,-13.81
3991,2020-07-15,38.77
3992,2020-08-16,10.35
3993,2020-09-17,3.58
3994,2020-10-18,-18.04
3995,2020-11-19,-22.3
3996,2020-12-20,8.07
3997,2020-01-21,19.18
3998,2020-02-22,-26.88
3999,2020-03-23,32.71
4000,2020-04-24,10.27
4001,2020-05-25,-20.6
4002,2020-06-26,8.58
4003,2020-07-27,-19.57
4004,2020-08-28,18.28
4005,2020-09-01,36.2
4006,2020-10-02,41.76
4007,2020-11-03,31.99
4008,2020-12-04,21.94
4009,2020-01-05,11.76
4010,2020-02-06,-0.37
4011,2020-03-07,-26.52
4012,2020-04-08,12.39
4013,2020-05-09,-11.64
4014,2020-06-10,34.18
4015,2021-07-11,33.16
4016,2021-08-12,0.5
4017,2021-09-13,17.12
4018,2021-10-14,29.31
4019,2021-11-15,30.92
4020,2021-12-16,25.74
4021,2021-01-17,-22.18
4022,2021-02-18,-19.29
4023,2021-03-19,8.17
4024,2021-04-20,-11.4
4025,2021-05-21,38.72
4026,2021-06-22,-7.34
4027,2021-07-23,40.14
4028,2021-08-24,2.69
4029,2021-09-25,-14.88
4030,2021-10-26,26.73
4031,2021-11-27,33.15
4032,2021-12-28,16.24
4033,2021-01-01,-20.57
4034,2021-02-02,-29.42
4035,2021-03-03,22.36
4036,2021-04-04,25.02
4037,2021-05-05,-4.73
4038,2021-06-06,-1.02
4039,2021-07-07,-17.62
4040,2021-08-08,22.13
4041,2021-09-09,-9.71
4042,2021-10-10,38.4
4043,2021-11-11,3.88
4044,2021-12-12,-0.75
4045,2021-01-13,-7.96
4046,2021-02-14,24.45
4047,2021-03-15,30.4
4048,2021-04-16,3.06
4049,2021-05-17,32.7
4050,2021-06-18,8.6
4051,2021-07-19,-0.38
4052,2021-08-20,14.39
4053,2021-09-21,-9.7
4054,2021-10-22,-5.47
4055,2021-11-23,-2.45
4056,2021-12-24,26.44
4057,2021-01-25,28.86
4058,2021-02-26,38.4
4059,2021-03-27,22.74
4060,2021-04-28,29.83
4061,2021-05-01,5.73
4062,2021-06-02,25.94
4063,2021-07-03,-17.06
4064,2021-08-04,-12.84
4065,2021-09-05,2.04
4066,2021-10-06,-2.92
4067,2021-11-07,14.05
4068,2021-12-08,25.76
4069,2021-01-09,26.54
4070,2021-02-10,-17.14
4071,2021-03-11,47.17
4072,2021-04-12,-29.58
4073,2021-05-13,-22.71
4074,2021-06-14,-18.37
4075,2021-07-15,44.07
4076,2021-08-16,4.83
4077,2021-09-17,-24.87
4078,2021-10-18,-12.26
4079,2021-11-19,-23.6
4080,2021-12-20,-26.98
4081,2021-01-21,0.75
4082,2021-02-22,48.76
4083,2021-03-23,19.12
4084,2021-04-24,11.68
4085,2021-05-25,26.93
4086,2021-06-26,17.8
4087,2021-07-27,45.66
4088,2021-08-28,35.62
4089,2021-09-01,21.22
4090,2021-10-02,5.12
4091,2021-11-03,-13.86
4092,2021-12-04,22.55
4093,2021-01-05,34.31
4094,2021-02-06,-7.12
4095,2021-03-07,-27.31
4096,2021-04-08,17.96
4097,2021-05-09,11.27
4098,2021-06-10,-11.47
4099,2021-07-11,-16.44
4100,2021-08-12,-27.12
4101,2021-09-13,-10.86
4102,2021-10-14,-29.98
4103,2021-11-15,-17.4
4104,2021-12-16,49.75
4105,2021-01-17,32.37
4106,2021-02-18,-1.75
4107,2021-03-19,1.61
4108,2021-04-20,16.89
4109,2021-05-21,11.42
4110,2021-06-22,28.95
4111,2021-07-23,-24.51
4112,2021-08-24,-22.79
4113,2021-09-25,-7.24
4114,2021-10-26,36.38
4115,2021-11-27,43.2
4116,2021-12-28,-2.15
4117,2021-01-01,47.06
4118,2021-02-02,-7.88
4119,2021-03-03,18.51
4120,2021-04-04,-14.44
4121,2021-05-05,44.38
4122,2021-06-06,15.99
4123,2021-07-07,-9.11
4124,2021-08-08,2.57
4125,2021-09-09,-21.48
4126,2021-10-10,-24.21
4127,2021-11-11,-6.46
4128,2021-12-12,45.76
4129,2021-01-13,34.24
4130,2021-02-14,46.54
4131,2021-03-15,40.09
4132,2021-04-16,35.05
4133,2021-05-17,15.99
4134,2021-06-18,25.54
4135,2021-07-19,47.28
4136,2021-08-20,15.05
4137,2021-09-21,31.6
4138,2021-10-22,30.6
4139,2021-11-23,46.9
4140,2021-12-24,6.71
4141,2021-01-25,6.86
4142,2021-02-26,16.95
4143,2021-03-27,-27.81
4144,2021-04-28,-20.7
4145,2021-05-01,-24.6
4146,2021-06-02,20.69
4147,2021-07-03,49.54
4148,2021-08-04,24.15
4149,2021-09-05,-11.61
4150,2021-10-06,-4.74
4151,2021-11-07,46.44
4152,2021-12-08,11.32
4153,2021-01-09,-29.22
4154,2021-02-10,36.57
4155,2021-03-11,-10.14
4156,2021-04-12,-22.56
4157,2021-05-13,23.9
4158,2021-06-14,35.69
4159,2021-07-15,-23.92
4160,2021-08-16,44.51
4161,2021-09-17,8.12
4162,2021-10-18,-1.72
4163,2021-11-19,41.55
4164,2021-12-20,-8.47
4165,2021-01-21,45.77
4166,2021-02-22,24.65
4167,2021-03-23,42.79
4168,2021-04-24,9.92
4169,2021-05-25,-14.03
4170,2021-06-26,28.83
4171,2021-07-27,39.82
4172,2021-08-28,-13.46
4173,2021-09-01,-13.78
4174,2021-10-02,-10.02
4175,2021-11-03,19.49
4176,2021-12-04,-17.52
4177,2021-01-05,-21.46
4178,2021-02-06,43.62
4179,2021-03-07,24.06
4180,2021-04-08,23.07
4181,2021-05-09,19.11
4182,2021-06-10,31.14
4183,2021-07-11,13.32
4184,2021-08-12,-26.62
4185,2021-09-13,8.58
4186,2021-10-14,19.65
4187,2021-11-15,9.39
4188,2021-12-16,48.83
4189,2021-01-17,41.76
4190,2021-02-18,39.5
4191,2021-03-19,9.26
4192,2021-04-20,48.75
4193,2021-05-21,43.28
4194,2021-06-22,-7.58
4195,2021-07-23,-12.23
4196,2021-08-24,16.13
4197,2021-09-25,-25.67
4198,2021-10-26,33.94
4199,2021-11-27,8.27
4200,2021-12-28,13.26
4201,2021-01-01,10.2
4202,2021-02-02,1.5
4203,2021-03-03,24.91
4204,2021-04-04,-16.02
4205,2021-05-05,48.12
4206,2021-06-06,25.86
4207,2021-07-07,6.81
4208,2021-08-08,25.14
4209,2021-09-09,-29.05
4210,2021-10-10,-13.14
4211,2021-11-11,16.48
4212,2021-12-12,-3.97
4213,2021-01-13,19.02
4214,2021-02-14,-9.22
4215,2021-03-15,13.89
4216,2021-04-16,-11.03
4217,2021-05-17,7.71
4218,2021-06-18,19.05
4219,2021-07-19,-0.73
4220,2021-08-20,9.9
4221,2021-09-21,-13.16
4222,2021-10-22,26.06
4223,2021-11-23,-0.22
4224,2021-12-24,38.35
4225,2021-01-25,-7.63
4226,2021-02-26,-15.61
4227,2021-03-27,-19.51
4228,2021-04-28,16.07
4229,2021-05-01,-11.71
4230,2021-06-02,-22.01
4231,2021-07-03,-8.4
4232,2021-08-04,-11.14
4233,2021-09-05,4.58
4234,2021-10-06,0.47
4235,2021-11-07,-18.33
4236,2021-12-08,46.73
4237,2021-01-09,-18.04
4238,2021-02-10,34.45
4239,2021-03-11,-15.87
4240,2021-04-12,9.97
4241,2021-05-13,49.64
4242,2021-06-14,37.95
4243,2021-07-15,11.36
4244,2021-08-16,27.64
4245,2021-09-17,32.83
4246,2021-10-18,-6.0
4247,2021-11-19,14.97
4248,2021-12-20,15.43
4249,2021-01-21,1.87
4250,2021-02-22,25.24
4251,2021-03-23,-25.2
4252,2021-04-24,35.11
4253,2021-05-25,8.12
4254,2021-06-26,20.39
4255,2021-07-27,5.99
4256,2021-08-28,-3.23
4257,2021-09-01,-1.12
4258,2021-10-02,14.83
4259,2021-11-03,44.55
4260,2021-12-04,-9.38
4261,2021-01-05,-28.41
4262,2021-02-06,-20.3
4263,2021-03-07,39.39
4264,2021-04-08,47.05
4265,2021-05-09,-14.08
4266,2021-06-10,16.07
4267,2021-07-11,21.93
4268,2021-08-12,-16.04
4269,2021-09-13,32.42
4270,2021-10-14,-1.59
4271,2021-11-15,23.86
4272,2021-12-16,9.0
4273,2021-01-17,28.92
4274,2021-02-18,41.17
4275,2021-03-19,0.49
4276,2021-04-20,-7.08
4277,2021-05-21,20.54
4278,2021-06-22,-18.41
4279,2021-07-23,-16.59
4280,2021-08-24,34.62
4281,2021-09-25,-3.01
4282,2021-10-26,20.5
4283,2021-11-27,15.73
4284,2021-12-28,37.91
4285,2021-01-01,-24.29
4286,2021-02-02,-17.04
4287,2021-03-03,-11.74
4288,2021-04-04,-4.65
4289,2021-05-05,-6.69
4290,2021-06-06,-8.6
4291,2021-07-07,21.57
4292,2021-08-08,-8.3
4293,2021-09-09,5.59
4294,2021-10-10,39.02
4295,2021-11-11,-0.95
4296,2021-12-12,16.95
4297,2021-01-13,47.24
4298,2021-02-14,3.12
4299,2021-03-15,-15.29
4300,2021-04-16,-28.15
4301,2021-05-17,28.22
4302,2021-06-18,22.96
4303,2021-07-19,45.23
4304,2021-08-20,26.06
4305,2021-09-21,-23.59
4306,2021-10-22,-16.65
4307,2021-11-23,-21.76
4308,2021-12-24,-24.9
4309,2021-01-25,40.3
4310,2021-02-26,13.87
4311,2021-03-27,-27.89
4312,2021-04-28,1.76
4313,2021-05-01,31.2
4314,2021-06-02,-23.34
4315,2021-07-03,-9.0
4316,2021-08-04,-17.58
4317,2021-09-05,22.39
4318,2021-10-06,40.84
4319,2021-11-07,-5.25
4320,2021-12-08,-10.21
4321,2021-01-09,-7.27
4322,2021-02-10,20.12
4323,2021-03-11,-19.5
4324,2021-04-12,37.08
4325,2021-05-13,-27.71
4326,2021-06-14,23.08
4327,2021-07-15,38.83
4328,2021-08-16,-3.98
4329,2021-09-17,8.09
4330,2021-10-18,48.0
4331,2021-11-19,13.25
4332,2021-12-20,-8.21
4333,2021-01-21,5.59
4334,2021-02-22,47.56
4335,2021-03-23,25.81
4336,2021-04-24,-15.84
4337,2021-05-25,17.81
4338,2021-06-26,20.48
4339,2021-07-27,20.87
4340,2021-08-28,15.12
4341,2021-09-01,11.88
4342,2021-10-02,21.16
4343,2021-11-03,-5.23
4344,2021-12-04,-2.23
4345,2021-01-05,13.17
4346,2021-02-06,34.38
4347,2021-03-07,5.35
4348,2021-04-08,-0.74
4349,2021-05-09,-9.22
4350,2021-06-10,-5.71
4351,2021-07-11,-29.99
4352,2021-08-12,35.23
4353,2021-09-13,37.84
4354,2021-10-14,-2.49
4355,2021-11-15,7.54
4356,2021-12-16,-29.33
4357,2021-01-17,43.77
4358,2021-02-18,45.76
4359,2021-03-19,8.17
4360,2021-04-20,-29.27
4361,2021-05-21,4.43
4362,2021-06-22,-6.57
4363,2021-07-23,-11.5
4364,2021-08-24,-29.42
4365,2021-09-25,-0.11
4366,2021-10-26,2.94
4367,2021-11-27,14.84
4368,2021-12-28,1.58
4369,2021-01-01,-16.94
4370,2021-02-02,28.97
4371,2021-03-03,1.18
4372,2021-04-04,0.27
4373,2021-05-05,-8.96
4374,2021-06-06,3.78
4375,2021-07-07,-10.84
4376,2021-08-08,31.16
4377,2021-09-09,42.8
4378,2021-10-10,34.61
4379,2021-11-11,24.77
4380,2022-12-12,-7.23
4381,2022-01-13,29.43
4382,2022-02-14,34.7
4383,2022-03-15,3.03
4384,2022-04-16,38.28
4385,2022-05-17,-15.41
4386,2022-06-18,-6.83
4387,2022-07-19,20.95
4388,2022-08-20,19.42
4389,2022-09-21,-8.23
4390,2022-10-22,19.82
4391,2022-11-23,-14.98
4392,2022-12-24,-28.45
4393,2022-01-25,-26.03
4394,2022-02-26,12.8
4395,2022-03-27,-15.12
4396,2022-04-28,-21.82
4397,2022-05-01,-8.46
4398,2022-06-02,27.22
4399,2022-07-03,28.17
4400,2022-08-04,-11.38
4401,2022-09-05,-17.95
4402,2022-10-06,9.49
4403,2022-11-07,-2.65
4404,2022-12-08,-5.07
4405,2022-01-09,33.96
4406,2022-02-10,49.84
4407,2022-03-11,7.09
4408,2022-04-12,33.31
4409,2022-05-13,-3.58
4410,2022-06-14,37.48
4411,2022-07-15,46.13
4412,2022-08-16,-25.52
4413,2022-09-17,32.05
4414,2022-10-18,-24.29
4415,2022-11-19,7.61
4416,2022-12-20,-14.62
4417,2022-01-21,37.32
4418,2022-02-22,35.38
4419,2022-03-23,36.26
4420,2022-04-24,-20.24
4421,2022-05-25,31.45
4422,2022-06-26,-10.08
4423,2022-07-27,31.7
4424,2022-08-28,5.44
4425,2022-09-01,29.01
4426,2022-10-02,-27.32
4427,2022-11-03,6.87
4428,2022-12-04,31.68
4429,2022-01-05,11.69
4430,2022-02-06,48.57
4431,2022-03-07,7.83
4432,2022-04-08,24.52
4433,2022-05-09,-5.03
4434,2022-06-10,-4.15
4435,2022-07-11,20.33
4436,2022-08-12,-26.63
4437,2022-09-13,44.99
4438,2022-10-14,11.67
4439,2022-11-15,-9.73
4440,2022-12-16,21.08
4441,2022-01-17,-14.1
4442,2022-02-18,41.0
4443,2022-03-19,39.09
4444,2022-04-20,-12.58
4445,2022-05-21,-20.97
4446,2022-06-22,20.63
4447,2022-07-23,-4.04
4448,2022-08-24,-16.61
4449,2022-09-25,-7.91
4450,2022-10-26,-20.43
4451,2022-11-27,33.13
4452,2022-12-28,-29.29
4453,2022-01-01,-26.64
4454,2022-02-02,32.68
4455,2022-03-03,8.02
4456,2022-04-04,17.7
4457,2022-05-05,-0.29
4458,2022-06-06,-22.84
4459,2022-07-07,-17.38
4460,2022-08-08,-22.69
4461,2022-09-09,19.49
4462,2022-10-10,44.47
4463,2022-11-11,49.76
4464,2022-12-12,20.01
4465,2022-01-13,-25.22
4466,2022-02-14,21.57
4467,2022-03-15,26.11
4468,2022-04-16,33.32
4469,2022-05-17,-19.93
4470,2022-06-18,-11.39
4471,2022-07-19,48.53
4472,2022-08-20,33.08
4473,2022-09-21,30.54
4474,2022-10-22,34.44
4475,2022-11-23,5.1
4476,2022-12-24,-14.56
4477,2022-01-25,25.14
4478,2022-02-26,-1.35
4479,2022-03-27,-19.22
4480,2022-04-28,41.89
4481,2022-05-01,8.82
4482,2022-06-02,5.0
4483,2022-07-03,-6.42
4484,2022-08-04,25.76
4485,2022-09-05,-14.82
4486,2022-10-06,-15.07
4487,2022-11-07,-2.19
4488,2022-12-08,28.59
4489,2022-01-09,-7.97
4490,2022-02-10,36.51
4491,2022-03-11,43.16
4492,2022-04-12,14.36
4493,2022-05-13,-24.49
4494,2022-06-14,-17.6
4495,2022-07-15,-6.35
4496,2022-08-16,-8.93
4497,2022-09-17,-0.63
4498,2022-10-18,-29.94
4499,2022-11-19,21.04
4500,2022-12-20,0.32
4501,2022-01-21,-15.16
4502,2022-02-22,-28.5
4503,2022-03-23,38.55
4504,2022-04-24,32.08
4505,2022-05-25,-10.9
4506,2022-06-26,27.68
4507,2022-07-27,22.66
4508,2022-08-28,13.12
4509,2022-09-01,1.0
4510,2022-10-02,11.93
4511,2022-11-03,9.8
4512,2022-12-04,14.12
4513,2022-01-05,19.04
4514,2022-02-06,-4.19
4515,2022-03-07,21.27
4516,2022-04-08,-21.16
4517,2022-05-09,11.86
4518,2022-06-10,-24.67
4519,2022-07-11,36.82
4520,2022-08-12,-19.62
4521,2022-09-13,39.88
4522,2022-10-14,-13.83
4523,2022-11-15,8.83
4524,2022-12-16,-22.1
4525,2022-01-17,15.68
4526,2022-02-18,36.9
4527,2022-03-19,22.63
4528,2022-04-20,12.07
4529,2022-05-21,26.11
4530,2022-06-22,-9.52
4531,2022-07-23,-0.69
4532,2022-08-24,18.48
4533,2022-09-25,-24.33
4534,2022-10-26,44.42
4535,2022-11-27,-13.3
4536,2022-12-28,9.31
4537,2022-01-01,41.18
4538,2022-02-02,-23.6
4539,2022-03-03,34.08
4540,2022-04-04,-25.14
4541,2022-05-05,14.64
4542,2022-06-06,45.06
4543,2022-07-07,3.28
4544,2022-08-08,-0.47
4545,2022-09-09,26.67
4546,2022-10-10,35.89
4547,2022-11-11,-8.73
4548,2022-12-12,-26.75
4549,2022-01-13,-24.37
4550,2022-02-14,-5.69
4551,2022-03-15,45.57
4552,2022-04-16,46.85
4553,2022-05-17,-22.23
4554,2022-06-18,28.01
4555,2022-07-19,12.53
4556,2022-08-20,-14.84
4557,2022-09-21,12.1
4558,2022-10-22,-10.1
4559,2022-11-23,20.03
4560,2022-12-24,-15.69
4561,2022-01-25,29.94
4562,2022-02-26,3.21
4563,2022-03-27,-21.56
4564,2022-04-28,21.09
4565,2022-05-01,-1.36
4566,2022-06-02,6.7
4567,2022-07-03,23.22
4568,2022-08-04,40.63
4569,2022-09-05,-16.66
4570,2022-10-06,-15.57
4571,2022-11-07,2.12
4572,2022-12-08,-3.0
4573,2022-01-09,-17.35
4574,2022-02-10,49.87
4575,2022-03-11,5.44
4576,2022-04-12,-1.81
4577,2022-05-13,-4.79
4578,2022-06-14,49.32
4579,2022-07-15,-4.03
4580,2022-08-16,-0.26
4581,2022-09-17,31.13
4582,2022-10-18,4.45
4583,2022-11-19,28.07
4584,2022-12-20,18.67
4585,2022-01-21,15.05
4586,2022-02-22,-12.89
4587,2022-03-23,31.26
4588,2022-04-24,44.09
4589,2022-05-25,-9.67
4590,2022-06-26,46.93
4591,2022-07-27,5.8
4592,2022-08-28,1.77
4593,2022-09-01,28.11
4594,2022-10-02,48.64
4595,2022-11-03,17.66
4596,2022-12-04,11.41
4597,2022-01-05,49.47
4598,2022-02-06,-5.85
4599,2022-03-07,-5.97
4600,2022-04-08,-12.25
4601,2022-05-09,38.46
4602,2022-06-10,-28.26
4603,2022-07-11,35.76
4604,2022-08-12,25.18
4605,2022-09-13,-7.92
4606,2022-10-14,14.29
4607,2022-11-15,14.51
4608,2022-12-16,44.07
4609,2022-01-17,-17.62
4610,2022-02-18,-26.98
4611,2022-03-19,-1.55
4612,2022-04-20,-18.93
4613,2022-05-21,-0.63
4614,2022-06-22,16.57
4615,2022-07-23,-11.36
4616,2022-08-24,34.89
4617,2022-09-25,-22.65
4618,2022-10-26,1.98
4619,2022-11-27,43.43
4620,2022-12-28,28.74
4621,2022-01-01,27.89
4622,2022-02-02,33.43
4623,2022-03-03,-16.17
4624,2022-04-04,36.06
4625,2022-05-05,25.17
4626,2022-06-06,16.1
4627,2022-07-07,42.61
4628,2022-08-08,17.62
4629,2022-09-09,-5.97
4630,2022-10-10,28.46
4631,2022-11-11,16.1
4632,2022-12-12,-23.72
4633,2022-01-13,-25.53
4634,2022-02-14,31.67
4635,2022-03-15,-2.17
4636,2022-04-16,35.37
4637,2022-05-17,3.32
4638,2022-06-18,39.43
4639,2022-07-19,39.58
4640,2022-08-20,-11.86
4641,2022-09-21,22.22
4642,2022-10-22,18.18
4643,2022-11-23,-29.09
4644,2022-12-24,32.19
4645,2022-01-25,0.6
4646,2022-02-26,-5.62
4647,2022-03-27,-26.71
4648,2022-04-28,13.19
4649,2022-05-01,-18.03
4650,2022-06-02,10.19
4651,2022-07-03,-12.34
4652,2022-08-04,-25.96
4653,2022-09-05,28.53
4654,2022-10-06,1.43
4655,2022-11-07,5.65
4656,2022-12-08,17.61
4657,2022-01-09,10.38
4658,2022-02-10,-12.23
4659,2022-03-11,-6.82
4660,2022-04-12,1.55
4661,2022-05-13,-19.42
4662,2022-06-14,-23.4
4663,2022-07-15,15.72
4664,2022-08-16,-26.06
4665,2022-09-17,1.94
4666,2022-10-18,-23.19
4667,2022-11-19,10.15
4668,2022-12-20,31.91
4669,2022-01-21,-19.57
4670,2022-02-22,-19.21
4671,2022-03-23,14.74
4672,2022-04-24,9.03
4673,2022-05-25,22.18
4674,2022-06-26,-14.31
4675,2022-07-27,19.28
4676,2022-08-28,28.85
4677,2022-09-01,-10.3
4678,2022-10-02,-24.27
4679,2022-11-03,32.14
4680,2022-12-04,-4.13
4681,2022-01-05,43.93
4682,2022-02-06,-22.83
4683,2022-03-07,23.74
4684,2022-04-08,3.88
4685,2022-05-09,-2.14
4686,2022-06-10,-4.34
4687,2022-07-11,17.51
4688,2022-08-12,-28.06
4689,2022-09-13,-5.61
4690,2022-10-14,49.01
4691,2022-11-15,19.3
4692,2022-12-16,49.21
4693,2022-01-17,5.38
4694,2022-02-18,-18.33
4695,2022-03-19,-26.41
4696,2022-04-20,35.45
4697,2022-05-21,-14.03
4698,2022-06-22,-0.09
4699,2022-07-23,30.62
4700,2022-08-24,38.22
4701,2022-09-25,-21.01
4702,2022-10-26,-25.64
4703,2022-11-27,45.92
4704,2022-12-28,44.14
4705,2022-01-01,39.5
4706,2022-02-02,35.61
4707,2022-03-03,-28.9
4708,2022-04-04,25.5
4709,2022-05-05,-21.1
4710,2022-06-06,6.0
4711,2022-07-07,-28.18
4712,2022-08-08,-13.28
4713,2022-09-09,13.04
4714,2022-10-10,-13.7
4715,2022-11-11,11.86
4716,2022-12-12,-9.31
4717,2022-01-13,8.64
4718,2022-02-14,28.39
4719,2022-03-15,-18.69
4720,2022-04-16,25.9
4721,2022-05-17,-28.53
4722,2022-06-18,16.64
4723,2022-07-19,23.08
4724,2022-08-20,-26.52
4725,2022-09-21,-16.37
4726,2022-10-22,-7.28
4727,2022-11-23,33.14
4728,2022-12-24,19.44
4729,2022-01-25,-25.75
4730,2022-02-26,22.38
4731,2022-03-27,-29.33
4732,2022-04-28,1.09
4733,2022-05-01,-8.3
4734,2022-06-02,38.17
4735,2022-07-03,22.81
4736,2022-08-04,39.14
4737,2022-09-05,-28.47
4738,2022-10-06,39.39
4739,2022-11-07,21.95
4740,2022-12-08,-11.51
4741,2022-01-09,0.46
4742,2022-02-10,48.13
4743,2022-03-11,-22.03
4744,2022-04-12,-4.76
4745,2023-05-13,39.34
4746,2023-06-14,12.52
4747,2023-07-15,-15.09
4748,2023-08-16,10.05
4749,2023-09-17,6.64
4750,2023-10-18,44.11
4751,2023-11-19,-28.28
4752,2023-12-20,-10.21
4753,2023-01-21,12.35
4754,2023-02-22,-3.31
4755,2023-03-23,1.47
4756,2023-04-24,-17.44
4757,2023-05-25,-2.26
4758,2023-06-26,-1.85
4759,2023-07-27,20.02
4760,2023-08-28,-11.1
4761,2023-09-01,48.26
4762,2023-10-02,10.1
4763,2023-11-03,34.95
4764,2023-12-04,20.06
4765,2023-01-05,40.29
4766,2023-02-06,41.23
4767,2023-03-07,35.19
4768,2023-04-08,-27.64
4769,2023-05-09,14.4
4770,2023-06-10,-7.58
4771,2023-07-11,-17.86
4772,2023-08-12,41.77
4773,2023-09-13,22.55
4774,2023-10-14,-22.98
4775,2023-11-15,0.58
4776,2023-12-16,46.85
4777,2023-01-17,19.0
4778,2023-02-18,20.04
4779,2023-03-19,-11.81
4780,2023-04-20,-10.77
4781,2023-05-21,-17.78
4782,2023-06-22,47.64
4783,2023-07-23,42.78
4784,2023-08-24,-3.66
4785,2023-09-25,13.38
4786,2023-10-26,-13.46
4787,2023-11-27,-18.91
4788,2023-12-28,13.31
4789,2023-01-01,34.01
4790,2023-02-02,39.01
4791,2023-03-03,-5.28
4792,2023-04-04,26.41
4793,2023-05-05,11.9
4794,2023-06-06,-19.18
4795,2023-07-07,49.65
4796,2023-08-08,48.06
4797,2023-09-09,-18.39
4798,2023-10-10,44.64
4799,2023-11-11,43.37
4800,2023-12-12,-4.6
4801,2023-01-13,14.59
4802,2023-02-14,45.89
4803,2023-03-15,-20.53
4804,2023-04-16,-4.59
4805,2023-05-17,40.37
4806,2023-06-18,28.17
4807,2023-07-19,31.23
4808,2023-08-20,40.41
4809,2023-09-21,3.12
4810,2023-10-22,2.9
4811,2023-11-23,5.44
4812,2023-12-24,44.7
4813,2023-01-25,41.53
4814,2023-02-26,44.66
4815,2023-03-27,-8.1
4816,2023-04-28,32.33
4817,2023-05-01,-21.46
4818,2023-06-02,-15.22
4819,2023-07-03,31.0
4820,2023-08-04,18.96
4821,2023-09-05,-8.65
4822,2023-10-06,15.36
4823,2023-11-07,-11.53
4824,2023-12-08,-11.43
4825,2023-01-09,24.99
4826,2023-02-10,-1.26
4827,2023-03-11,25.05
4828,2023-04-12,8.13
4829,2023-05-13,10.19
4830,2023-06-14,18.38
4831,2023-07-15,26.96
4832,2023-08-16,-0.08
4833,2023-09-17,38.17
4834,2023-10-18,9.32
4835,2023-11-19,-19.0
4836,2023-12-20,-14.54
4837,2023-01-21,-27.42
4838,2023-02-22,31.16
4839,2023-03-23,-28.8
4840,2023-04-24,-8.41
4841,2023-05-25,3.04
4842,2023-06-26,29.39
4843,2023-07-27,49.06
4844,2023-08-28,30.62
4845,2023-09-01,-24.71
4846,2023-10-02,44.17
4847,2023-11-03,48.85
4848,2023-12-04,39.37
4849,2023-01-05,9.2
4850,2023-02-06,-4.01
4851,2023-03-07,6.6
4852,2023-04-08,-10.26
4853,2023-05-09,2.39
4854,2023-06-10,-26.65
4855,2023-07-11,28.83
4856,2023-08-12,0.43
4857,2023-09-13,-4.97
4858,2023-10-14,18.92
4859,2023-11-15,29.4
4860,2023-12-16,17.5
4861,2023-01-17,12.02
4862,2023-02-18,40.06
4863,2023-03-19,32.95
4864,2023-04-20,11.65
4865,2023-05-21,6.13
4866,2023-06-22,36.16
4867,2023-07-23,-26.61
4868,2023-08-24,49.67
4869,2023-09-25,11.5
4870,2023-10-26,1.65
4871,2023-11-27,28.81
4872,2023-12-28,14.62
4873,2023-01-01,11.29
4874,2023-02-02,20.45
4875,2023-03-03,-26.06
4876,2023-04-04,-6.71
4877,2023-05-05,1.84
4878,2023-06-06,-5.64
4879,2023-07-07,36.21
4880,2023-08-08,6.91
4881,2023-09-09,3.8
4882,2023-10-10,19.05
4883,2023-11-11,-25.64
4884,2023-12-12,11.36
4885,2023-01-13,-18.62
4886,2023-02-14,36.39
4887,2023-03-15,6.14
4888,2023-04-16,27.81
4889,2023-05-17,-20.95
4890,2023-06-18,32.3
4891,2023-07-19,45.03
4892,2023-08-20,25.69
4893,2023-09-21,-19.18
4894,2023-10-22,3.08
4895,2023-11-23,6.07
4896,2023-12-24,-15.69
4897,2023-01-25,17.23
4898,2023-02-26,27.01
4899,2023-03-27,-13.85
4900,2023-04-28,6.37
4901,2023-05-01,-9.99
4902,2023-06-02,25.34
4903,2023-07-03,42.57
4904,2023-08-04,33.72
4905,2023-09-05,27.47
4906,2023-10-06,-20.12
4907,2023-11-07,-20.87
4908,2023-12-08,5.95
4909,2023-01-09,-0.96
4910,2023-02-10,11.91
4911,2023-03-11,0.73
4912,2023-04-12,33.29
4913,2023-05-13,10.93
4914,2023-06-14,45.98
4915,2023-07-15,0.29
4916,2023-08-16,0.45
4917,2023-09-17,31.46
4918,2023-10-18,42.98
4919,2023-11-19,15.24
4920,2023-12-20,22.76
4921,2023-01-21,-17.99
4922,2023-02-22,39.51
4923,2023-03-23,-15.69
4924,2023-04-24,26.96
4925,2023-05-25,3.57
4926,2023-06-26,-5.24
4927,2023-07-27,31.49
4928,2023-08-28,5.7
4929,2023-09-01,20.12
4930,2023-10-02,-20.6
4931,2023-11-03,-19.47
